  ,,,,,,,,,,,,,,,,,,,,,,
 ,With Interval Analysis: ,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,
 ,ID,#Vars (r=1),result (r=1),time (r=1),#Vars (r=2),result (r=2),time (r=2),#Vars (r=4),result (r=4),time (r=4),#Vars (r=6),result (r=6),time (r=6),#Vars (r=10),result (r=10),time (r=10),#Vars (r=20),result (r=20),time (r=20),#Vars (r=30),result (r=30),time (r=30)
 ,3422,7055,Non-robust,0.777480602,7055,Non-robust,3.599859238,7055,Non-robust,0.217184067,7055,Non-robust,3.537528992,7055,Non-robust,3.396796703,7055,Non-robust,0.658014536,7055,Non-robust,0.777557135
 ,3600,7055,Robust,0.101036787,7055,Robust,0.106647968,7055,Robust,0.130308867,7055,Robust,0.420704842,7055,Non-robust,24.66266918,7055,Non-robust,1.232387543,7055,Non-robust,1.513917208
 ,3655,7055,Robust,0.096538305,7055,Robust,0.090331554,7055,Robust,0.092346191,7055,Robust,0.324681997,7055,Robust,6.077051163,7055,Non-robust,8.532268524,7055,Non-robust,2.408280849
 ,3793,7055,Robust,0.10285759,7055,Robust,0.243721485,7055,Non-robust,354.8088219,7055,Non-robust,10.58726335,7055,Non-robust,13.32061839,7055,Non-robust,2.504293442,7055,Non-robust,0.817859173
 ,3914,7055,Robust,0.092568398,7055,Robust,0.087801933,7055,Robust,0.128995419,7055,Robust,0.782441854,7055,Robust,1530.494664,7055,Non-robust,17.15261149,7055,Non-robust,3.320917606
 ,4023,7055,Robust,0.071187019,7055,Robust,0.070779324,7055,Robust,0.071068048,7055,Robust,0.075688362,7055,Robust,0.175649405,7055,Robust,885.2108769,7055,Non-robust,9.387874842
 ,4068,7055,Non-robust,0.142506361,7055,Non-robust,0.228574276,7055,Non-robust,0.246013403,7055,Non-robust,0.253458261,7055,Non-robust,0.362297058,7055,Non-robust,2.135568619,7055,Non-robust,2.436206341
 ,4265,7055,Robust,0.81751442,7055,Non-robust,38.3861537,7055,Non-robust,13.17799258,7055,Non-robust,16.16855502,7055,Non-robust,1.462992191,7055,Non-robust,4.293720961,7055,Non-robust,3.13087821
 ,4372,7055,Robust,0.089382172,7055,Robust,0.080825567,7055,Robust,0.094836473,7055,Robust,0.417726994,7055,Robust,15.18625045,7055,Non-robust,36.89553452,7055,Non-robust,10.73673916
 ,4433,7055,Robust,0.230620384,7055,Non-robust,5.476142406,7055,Non-robust,5.800019741,7055,Non-robust,0.356586933,7055,Non-robust,0.726927519,7055,Non-robust,3.107025623,7055,Non-robust,0.990203619
 ,4440,7055,Robust,0.103208542,7055,Robust,0.096867323,7055,Robust,0.394430161,7055,Robust,2.14344883,7055,Non-robust,582.8533309,7055,Non-robust,17.4552815,7055,Non-robust,11.31375766
 ,4471,7055,Robust,0.092501879,7055,Robust,0.086641073,7055,Robust,0.091214418,7055,Robust,0.134315968,7055,Robust,1.239009142,7055,Non-robust,13.62054896,7055,Non-robust,1.547289133
 ,4700,7055,Robust,0.077914715,7055,Robust,0.077633858,7055,Robust,0.085805416,7055,Robust,1.390468121,7055,NA,NA,7055,Non-robust,13.90339231,7055,Non-robust,1.236045599
 ,4847,7055,Robust,0.103151083,7055,Robust,0.104041576,7055,Robust,0.28319478,7055,Robust,14.14488459,7055,Non-robust,1005.63326,7055,Non-robust,11.47008705,7055,Non-robust,7.6731565
 ,4989,7055,Robust,0.096018553,7055,Robust,0.124712944,7055,Robust,0.803916693,7055,Robust,6.909557581,7055,Non-robust,720.8023908,7055,Non-robust,0.948703527,7055,Non-robust,1.274182796
 ,513,7055,Robust,0.076952696,7055,Robust,0.079320431,7055,Robust,0.087152719,7055,Robust,0.090098858,7055,Robust,0.272255659,7055,Robust,24.59084535,7055,Non-robust,10.9851048
 ,5173,7055,Robust,0.080004454,7055,Robust,0.080712557,7055,Robust,0.331698656,7055,Robust,2.271960974,7055,Non-robust,14.33489609,7055,Non-robust,8.640616179,7055,Non-robust,3.131054163
 ,521,7055,Robust,0.091689825,7055,Robust,0.100117683,7055,Robust,2.016333103,7055,Non-robust,402.8888152,7055,Non-robust,140.6676133,7055,Non-robust,1.944579363,7055,Non-robust,2.634386778
 ,5229,7055,Robust,0.087355375,7055,Robust,0.090504169,7055,Robust,0.117646933,7055,Robust,0.41833663,7055,Non-robust,69.60323954,7055,Non-robust,9.796173811,7055,Non-robust,1.411101341
 ,5290,7055,Robust,0.071374178,7055,Robust,0.069125175,7055,Robust,0.076521158,7055,Robust,0.087245941,7055,Robust,0.362460375,7055,Robust,3136.570352,7055,Non-robust,353.4986463
 ,5307,7055,Robust,0.081397295,7055,Robust,0.083379269,7055,Robust,0.086293459,7055,Robust,0.110558987,7055,Robust,0.983124495,7055,NA,NA,7055,Non-robust,59.76599932
 ,5336,7055,Robust,0.08831358,7055,Robust,0.087149382,7055,Robust,0.089356422,7055,Robust,0.231058359,7055,Robust,3.665286779,7055,Non-robust,11.06912255,7055,Non-robust,9.429727554
 ,5496,7055,Robust,0.097826004,7055,Robust,0.109649181,7055,Robust,0.438045979,7055,Robust,3.135104656,7055,Non-robust,842.1500993,7055,Non-robust,2.747047424,7055,Non-robust,2.555180311
 ,5554,7055,Robust,0.083908558,7055,Robust,0.079190016,7055,Robust,0.085357428,7055,Robust,0.09271431,7055,Robust,0.607526541,7055,NA,NA,7055,Non-robust,11.41802001
 ,5569,7055,Robust,0.07001853,7055,Robust,0.068979502,7055,Robust,0.077978849,7055,Robust,0.412898779,7055,Robust,11.84069276,7055,Non-robust,9.164047956,7055,Non-robust,7.921152353
 ,5653,7055,Robust,0.070498943,7055,Robust,0.135878086,7055,Non-robust,0.314932108,7055,Non-robust,0.406244516,7055,Non-robust,0.56276226,7055,Non-robust,2.407864332,7055,Non-robust,1.185085297
 ,5993,7055,Robust,0.06753993,7055,Robust,0.067703485,7055,Robust,0.066648006,7055,Robust,0.069556475,7055,Robust,0.154137611,7055,Robust,21.42939639,7055,Non-robust,7.377522469
 ,6037,7055,Non-robust,6.844866991,7055,Non-robust,0.240175962,7055,Non-robust,0.259416103,7055,Non-robust,0.649254322,7055,Non-robust,3.258033991,7055,Non-robust,0.954763651,7055,Non-robust,1.473389149
 ,6325,7055,Robust,0.072982788,7055,Robust,0.072967052,7055,Robust,0.090395689,7055,Robust,0.094082117,7055,Robust,0.563994884,7055,NA,NA,7055,Non-robust,2.061356068
 ,6385,7055,Robust,0.088514566,7055,Robust,0.085027933,7055,Robust,0.142482996,7055,Robust,0.421825171,7055,Non-robust,25.30319357,7055,Non-robust,6.271933079,7055,Non-robust,1.004174471
 ,6408,7055,Robust,0.103395224,7055,Robust,0.10036397,7055,Robust,0.275417566,7055,Robust,7.173376322,7055,Non-robust,914.0283899,7055,Non-robust,2.349494696,7055,Non-robust,2.882111788
 ,6573,7055,Robust,0.094690084,7055,Robust,0.097227573,7055,Robust,0.408098698,7055,Robust,3.299291372,7055,Non-robust,145.4081473,7055,Non-robust,1.848771572,7055,Non-robust,1.746460438
 ,6634,7055,Robust,0.108118534,7055,Robust,0.105386496,7055,Robust,0.489130735,7055,Robust,687.9452353,7055,Non-robust,866.4223626,7055,Non-robust,15.68988872,7055,Non-robust,2.909045935
 ,6656,7055,Robust,0.084859848,7055,Robust,0.079367161,7055,Robust,0.086333752,7055,Robust,0.853284836,7055,Robust,32.12895942,7055,Non-robust,17.68280196,7055,Non-robust,0.846186876
 ,6722,7055,Robust,0.071382284,7055,Robust,0.068195343,7055,Robust,0.070107698,7055,Robust,0.076262712,7055,Robust,0.189167976,7055,Robust,56.69755173,7055,Non-robust,1.834453583
 ,6760,7055,Robust,0.070424318,7055,Robust,0.067775726,7055,Robust,0.069846869,7055,Robust,0.080882311,7055,Robust,0.14414835,7055,Robust,541.3158612,7055,Non-robust,10.06891036
 ,6876,7055,Robust,0.082315207,7055,Robust,0.084324598,7055,Robust,0.094131947,7055,Robust,0.120821238,7055,Robust,0.79124403,7055,Non-robust,12.05908513,7055,Non-robust,12.69509625
 ,698,7055,Robust,0.083862782,7055,Robust,0.113563538,7055,Non-robust,3.075267076,7055,Non-robust,4.957198143,7055,Non-robust,0.400378942,7055,Non-robust,0.700483799,7055,Non-robust,1.843575954
 ,7018,7055,Robust,0.084766388,7055,Robust,0.085695267,7055,Robust,0.094890833,7055,Robust,0.120272875,7055,Robust,0.678992271,7055,Non-robust,9.86398387,7055,Non-robust,9.041240454
 ,712,7055,Robust,0.082682371,7055,Robust,0.086485863,7055,Robust,0.254152536,7055,Robust,0.680454254,7055,Non-robust,263.1360607,7055,Non-robust,8.193374872,7055,Non-robust,1.529933453
 ,7236,7055,Robust,0.084738731,7055,Robust,0.080859661,7055,Robust,0.095088005,7055,Robust,0.548938513,7055,Robust,29.40502691,7055,Non-robust,19.10694051,7055,Non-robust,0.559460163
 ,7364,7055,Robust,0.078378916,7055,Robust,0.078202009,7055,Robust,0.087958574,7055,Robust,0.085078955,7055,Robust,0.249703407,7055,Non-robust,160.007381,7055,Non-robust,6.396636486
 ,7410,7055,Robust,0.072505236,7055,Robust,0.075127125,7055,Robust,0.080388784,7055,Robust,0.167680502,7055,Robust,9.138755798,7055,Non-robust,14.68126726,7055,Non-robust,8.707199574
 ,7458,7055,Robust,0.083210468,7055,Robust,0.0834167,7055,Robust,0.092540503,7055,Robust,0.119839191,7055,Robust,0.69844532,7055,Non-robust,18.28208685,7055,Non-robust,10.67719293
 ,7496,7055,Robust,0.086917639,7055,Robust,0.087592363,7055,Robust,0.142711163,7055,Robust,1.170349598,7055,NA,NA,7055,Non-robust,7.045123339,7055,Non-robust,1.817175627
 ,76,7055,Robust,0.093467474,7055,Robust,0.095502138,7055,Robust,0.106550455,7055,Robust,0.489402771,7055,Robust,26.25834155,7055,Non-robust,10.54914665,7055,Non-robust,1.855832338
 ,7609,7055,Robust,0.086492538,7055,Robust,0.082926035,7055,Robust,0.087857008,7055,Robust,0.091259718,7055,Robust,0.583925962,7055,Non-robust,17.42694998,7055,Non-robust,9.766662121
 ,7714,7055,Robust,0.086906433,7055,Robust,0.08090806,7055,Robust,0.122510433,7055,Robust,0.484596252,7055,Robust,18.3546567,7055,Non-robust,13.7334187,7055,Non-robust,1.511015654
 ,7847,7055,Non-robust,0.185129881,7055,Non-robust,0.255229235,7055,Non-robust,0.325377226,7055,Non-robust,0.820993423,7055,Non-robust,0.380452871,7055,Non-robust,1.137426615,7055,Non-robust,1.666349888
 ,7892,7055,Robust,0.081445932,7055,Robust,0.084455013,7055,Robust,0.089736462,7055,Robust,0.378339529,7055,Robust,12.71030259,7055,Non-robust,19.75636554,7055,Non-robust,1.127733946
 ,8000,7055,Robust,0.079395056,7055,Robust,0.072957993,7055,Robust,0.078380108,7055,Robust,0.198978186,7055,Non-robust,3.016779661,7055,Non-robust,7.702578545,7055,Non-robust,1.044964552
 ,8010,7055,Robust,0.067590237,7055,Robust,0.067238569,7055,Robust,0.070879221,7055,Robust,0.179950953,7055,Non-robust,28.46146727,7055,Non-robust,1.844867229,7055,Non-robust,1.64340353
 ,8105,7055,Robust,0.088445663,7055,Robust,0.084462166,7055,Robust,1.626022577,7055,Robust,2.555485249,7055,Non-robust,159.7647421,7055,Non-robust,14.53432822,7055,Non-robust,7.468706846
 ,8454,7055,Robust,0.078111172,7055,Robust,0.078021049,7055,Robust,0.084522247,7055,Robust,0.080824852,7055,Robust,0.123433828,7055,Robust,22.50555444,7055,Non-robust,14.38904405
 ,8481,7055,Robust,0.069075823,7055,Robust,0.066743851,7055,Robust,0.066502571,7055,Robust,0.0702672,7055,Robust,0.09446454,7055,Robust,3.992467165,7055,Non-robust,55.67954946
 ,8587,7055,Robust,0.082261562,7055,Robust,0.0800488,7055,Robust,0.080345392,7055,Robust,0.091718674,7055,Robust,0.624722004,7055,NA,NA,7055,Non-robust,32.75884652
 ,8701,7055,Robust,0.087707996,7055,Robust,0.084445238,7055,Robust,0.086222649,7055,Robust,0.118153334,7055,Robust,3.430630922,7055,Non-robust,13.6963439,7055,Non-robust,11.99676728
 ,8709,7055,Robust,0.08061862,7055,Robust,0.080714703,7055,Robust,0.088010073,7055,Robust,0.121179104,7055,Robust,5.589514494,7055,Non-robust,15.88487577,7055,Non-robust,1.615810871
 ,8848,7055,Robust,0.077911377,7055,Robust,0.083320379,7055,Robust,0.108995914,7055,Robust,0.312852144,7055,Robust,3.887818098,7055,Non-robust,9.738578558,7055,Non-robust,1.54244256
 ,8922,7055,Robust,0.112498283,7055,Robust,0.097602844,7055,Robust,0.159615278,7055,Robust,0.572854042,7055,Non-robust,167.3281298,7055,Non-robust,14.72064948,7055,Non-robust,0.73314476
 ,9099,7055,Robust,0.061868668,7055,Robust,0.062920332,7055,Robust,0.072350264,7055,Robust,0.10136199,7055,Robust,11.87792873,7055,Non-robust,8.064323664,7055,Non-robust,9.388762236
 ,9211,7055,Robust,0.095687151,7055,Robust,0.090188026,7055,Non-robust,22.79745817,7055,Non-robust,6.617571592,7055,Non-robust,0.655887365,7055,Non-robust,2.188750744,7055,Non-robust,1.975291491
 ,9294,7055,Robust,0.089864731,7055,Robust,0.085225582,7055,Robust,0.101481915,7055,Robust,0.135112762,7055,Robust,2.979780436,7055,Non-robust,501.3632376,7055,Non-robust,2.595470667
 ,931,7055,Robust,0.091822624,7055,Robust,0.086975574,7055,Robust,0.685677528,7055,NA,NA,7055,Non-robust,346.2834175,7055,Non-robust,0.933268547,7055,Non-robust,4.125456572
 ,9459,7055,Robust,0.065371752,7055,Robust,0.064287663,7055,Robust,0.070922136,7055,Robust,0.078793049,7055,Robust,0.130987406,7055,Robust,19.65848541,7055,Non-robust,6.247247458
 ,9465,7055,Robust,0.083589792,7055,Robust,0.084162712,7055,Robust,0.265802145,7055,Robust,0.529545784,7055,Non-robust,6.48662591,7055,Non-robust,2.537056208,7055,Non-robust,1.168176651
 ,9800,7055,Robust,0.071646452,7055,Robust,0.07034564,7055,Robust,0.07701993,7055,Robust,0.098850012,7055,Robust,1.952728271,7055,Non-robust,292.956001,7055,Non-robust,7.767062187
 ,9830,7055,Robust,0.095997572,7055,Robust,0.093438387,7055,Robust,0.142033577,7055,Robust,0.328419209,7055,Robust,1298.166746,7055,Non-robust,21.74489641,7055,Non-robust,2.954789162
 ,9893,7055,Robust,0.106592178,7055,Robust,0.355308771,7055,Non-robust,30.32556248,7055,Non-robust,34.46759677,7055,Non-robust,12.49099588,7055,Non-robust,9.073051691,7055,Non-robust,1.751712322
 ,9921,7055,Robust,0.07728529,7055,Robust,0.079759359,7055,Robust,0.133348942,7055,Robust,0.7013762,7055,Non-robust,667.8933697,7055,Non-robust,10.99987698,7055,Non-robust,8.730334997
 ,9927,7055,Robust,0.084093809,7055,Robust,0.08767581,7055,Robust,0.602292776,7055,Robust,2.934513807,7055,Non-robust,25.06382155,7055,Non-robust,9.058838844,7055,Non-robust,1.444665909
